log_id,user_id,session_id,timestamp,date,country,city,device_type,browser,service_name,request_type,traffic_source,campaign_name,campaign_type,customer_segment,subscription_type,engagement_score,time_on_page_seconds,pages_visited,bounce_rate,demo_requested,event_registered,ai_assistant_used,sale_confirmed,revenue,profit,customer_value,service_rating,renewal_status,response_time_ms,response_code,error_flag,sales_target
442754,U442754,S953201,2026-04-05 11:25:41,2026-04-05,Nigeria,Lagos,Desktop,Safari,Real-Time Threat Monitoring,Technical Support,LinkedIn Ads,Threat Monitoring Promo,Awareness Campaign,Technology Partner,Professional,30,478,2,0.15,0,0,1,0,0,0.0,700,3.4,Renewed,308,400,1,13260.93
488943,U488943,S716571,2026-04-26 12:29:16,2026-04-26,South Africa,Johannesburg,Desktop,Safari,Predictive System Maintenance,Schedule Demo,Facebook,SME Security Awareness,Search Ads,SME,Free Trial,92,282,9,0.65,1,0,0,0,0,0.0,2290,2.5,Not Applicable,1272,400,1,16535.65
470880,U470880,S518444,2026-02-14 09:08:33,2026-02-14,Botswana,Maun,Laptop,Chrome,Predictive System Maintenance,Product Inquiry,Google Ads,SME Security Awareness,Referral Campaign,Technology Partner,Free Trial,60,737,14,0.83,0,0,0,0,0,0.0,1900,3.1,Not Applicable,1334,200,1,15653.3
394545,U394545,S184777,2026-04-13 06:17:42,2026-04-13,Zambia,Ndola,Tablet,Firefox,Digital Infrastructure Prototyping,Event Registration,Facebook,Banking Cyber Resilience,Referral Campaign,SME,Basic,81,127,2,0.72,0,1,0,0,0,0.0,1720,3.7,At Risk,745,200,0,24238.74
446014,U446014,S895969,2026-04-19 03:34:53,2026-04-19,Ghana,Kumasi,Mobile,Safari,Real-Time Threat Monitoring,Event Registration,Email Campaign,AI Assistant Webinar,Social Media,Government Agency,Free Trial,20,222,11,0.71,1,1,0,0,0,0.0,950,3.8,Not Applicable,471,200,0,15686.91
205984,U205984,S445089,2026-01-17 23:11:26,2026-01-17,Nigeria,Abuja,Mobile,Edge,AI Cyber Assistant,Schedule Demo,Direct,Threat Monitoring Promo,Webinar,Large Enterprise,Enterprise,46,860,5,0.24,1,0,0,0,0,0.0,1170,4.3,Renewed,841,500,1,7189.71
98718,U098718,S200116,2026-01-02 22:15:03,2026-01-02,Botswana,Palapye,Mobile,Edge,AI Cyber Assistant,Technical Support,Referral,SME Security Awareness,Email Campaign,Technology Partner,Professional,29,252,1,0.84,0,0,0,0,0,0.0,630,4.3,At Risk,172,500,1,8045.39
367313,U367313,S220068,2026-02-21 23:10:03,2026-02-21,Namibia,Windhoek,Laptop,Firefox,Real-Time Threat Monitoring,Schedule Demo,Google Ads,AI Assistant Webinar,Awareness Campaign,Government Agency,Professional,92,157,1,0.47,1,1,0,0,0,0.0,1890,4.4,Renewed,520,404,1,15960.27
252167,U252167,S149779,2026-02-14 07:56:18,2026-02-14,Nigeria,Abuja,Tablet,Chrome,Real-Time Threat Monitoring,Pricing Request,Email Campaign,Threat Monitoring Promo,Search Ads,SME,Basic,63,253,8,0.18,0,1,1,0,0,0.0,1660,3.2,Renewed,436,200,0,9613.1
496687,U496687,S746455,2026-04-22 11:22:19,2026-04-22,Kenya,Mombasa,Mobile,Safari,Real-Time Threat Monitoring,AI Assistant Query,Google Ads,Government Digital Safety,Search Ads,Government Agency,Basic,78,245,5,0.19,0,0,1,0,0,0.0,1810,3.7,Renewed,673,200,0,12898.54
299195,U299195,S640124,2026-02-15 00:45:30,2026-02-15,South Africa,Johannesburg,Mobile,Edge,Automated Risk Assessment,AI Assistant Query,LinkedIn Ads,AI Assistant Webinar,Email Campaign,Financial Institution,Free Trial,96,832,2,0.6,0,0,1,0,0,0.0,2020,2.6,Not Applicable,776,400,1,9814.77
47476,U047476,S350636,2026-01-25 05:09:09,2026-01-25,Namibia,Windhoek,Laptop,Firefox,AI Cyber Assistant,Event Registration,Organic Search,CyberShield Launch,Awareness Campaign,Large Enterprise,Basic,21,494,11,0.17,0,1,0,0,0,0.0,970,1.6,Not Applicable,732,301,1,5413.21
94508,U094508,S501280,2026-05-15 03:16:59,2026-05-15,Ghana,Accra,Desktop,Chrome,Predictive System Maintenance,Pricing Request,Facebook,Government Digital Safety,Search Ads,Technology Partner,Enterprise,82,72,2,0.79,0,0,0,0,0,0.0,1740,2.7,Renewed,190,500,1,20457.32
363890,U363890,S487916,2026-05-03 09:28:00,2026-05-03,Ghana,Kumasi,Mobile,Safari,Automated Risk Assessment,Technical Support,Direct,Banking Cyber Resilience,Awareness Campaign,Government Agency,Professional,73,344,9,0.3,0,0,1,0,0,0.0,1910,2.7,At Risk,642,403,1,7279.09
438271,U438271,S812971,2026-03-01 05:13:56,2026-03-01,Namibia,Windhoek,Laptop,Firefox,AI Cyber Assistant,Event Registration,Google Ads,Threat Monitoring Promo,Awareness Campaign,Financial Institution,Free Trial,51,288,14,0.48,0,1,1,0,0,0.0,1720,3.5,Not Applicable,870,403,1,8643.85
60972,U060972,S431697,2026-05-10 04:10:50,2026-05-10,Zambia,Lusaka,Mobile,Firefox,AI Cyber Assistant,AI Assistant Query,Referral,CyberShield Launch,Search Ads,Large Enterprise,Free Trial,36,793,11,0.49,0,0,1,0,0,0.0,1270,1.9,Not Applicable,1278,301,1,6826.7
284329,U284329,S655060,2026-01-03 18:17:29,2026-01-03,Kenya,Nairobi,Mobile,Edge,Predictive System Maintenance,Pricing Request,Email Campaign,Threat Monitoring Promo,Webinar,Technology Partner,Free Trial,93,74,9,0.07,0,0,1,0,0,0.0,2310,2.6,Not Applicable,1168,404,1,15437.46
439568,U439568,S789817,2026-03-18 13:25:35,2026-03-18,South Africa,Pretoria,Tablet,Firefox,Predictive System Maintenance,Schedule Demo,LinkedIn Ads,Threat Monitoring Promo,Search Ads,Technology Partner,Professional,87,396,4,0.75,1,0,1,0,0,0.0,1940,3.8,Not Applicable,751,301,1,18180.84
444549,U444549,S819097,2026-05-03 18:26:20,2026-05-03,Mozambique,Beira,Mobile,Safari,Automated Risk Assessment,Technical Support,LinkedIn Ads,Government Digital Safety,Webinar,Large Enterprise,Basic,81,741,3,0.42,0,0,0,0,0,0.0,1770,2.8,Pending,934,200,0,11682.86
154179,U154179,S263038,2026-03-11 00:04:13,2026-03-11,Zambia,Ndola,Desktop,Safari,AI Cyber Assistant,Technical Support,LinkedIn Ads,Banking Cyber Resilience,Referral Campaign,Technology Partner,Enterprise,73,490,8,0.42,0,0,0,0,0,0.0,1860,4.2,Pending,1177,400,1,7404.82
39779,U039779,S313662,2026-04-10 20:14:50,2026-04-10,South Africa,Johannesburg,Tablet,Safari,Automated Risk Assessment,Product Inquiry,Referral,Government Digital Safety,Webinar,Government Agency,Professional,33,434,12,0.23,0,0,0,0,0,0.0,1260,3.4,Pending,358,200,0,8829.05
267280,U267280,S433807,2026-03-06 22:35:49,2026-03-06,Nigeria,Lagos,Mobile,Safari,Digital Infrastructure Prototyping,Pricing Request,Email Campaign,CyberShield Launch,Awareness Campaign,Government Agency,Free Trial,27,684,14,0.24,1,1,0,0,0,0.0,1240,4.2,Not Applicable,858,200,0,22029.34
117855,U117855,S461579,2026-01-23 08:18:55,2026-01-23,Kenya,Nairobi,Laptop,Chrome,Predictive System Maintenance,Schedule Demo,Referral,SME Security Awareness,Awareness Campaign,Technology Partner,Enterprise,24,171,14,0.57,1,0,0,1,16531,4749.03,17711,4.8,Pending,823,200,0,15070.47
199527,U199527,S369147,2026-02-12 07:49:54,2026-02-12,Mozambique,Maputo,Tablet,Chrome,AI Cyber Assistant,Technical Support,LinkedIn Ads,CyberShield Launch,Social Media,Large Enterprise,Free Trial,95,133,8,0.17,1,0,0,0,0,0.0,2300,4.4,Not Applicable,350,403,1,7993.19
1711,U001711,S311945,2026-04-06 18:36:19,2026-04-06,Botswana,Maun,Tablet,Edge,Automated Risk Assessment,Event Registration,LinkedIn Ads,AI Assistant Webinar,Awareness Campaign,Government Agency,Enterprise,97,433,3,0.85,0,1,0,0,0,0.0,2090,4.1,Renewed,109,404,1,11036.51
307739,U307739,S793781,2026-04-01 02:13:33,2026-04-01,South Africa,Pretoria,Laptop,Firefox,AI Cyber Assistant,Technical Support,Organic Search,Banking Cyber Resilience,Social Media,Government Agency,Free Trial,68,747,10,0.78,0,0,0,0,0,0.0,1860,2.1,Not Applicable,656,500,1,6630.11
459879,U459879,S472141,2026-03-13 20:15:55,2026-03-13,Zambia,Ndola,Laptop,Firefox,Real-Time Threat Monitoring,AI Assistant Query,Email Campaign,CyberShield Launch,Search Ads,Technology Partner,Basic,96,254,4,0.64,0,0,1,1,13496,3397.34,15616,2.9,At Risk,597,404,1,15768.08
210936,U210936,S195758,2026-01-30 00:48:26,2026-01-30,Rwanda,Kigali,Laptop,Edge,Automated Risk Assessment,Technical Support,Direct,Banking Cyber Resilience,Referral Campaign,Technology Partner,Professional,44,158,3,0.79,0,0,0,0,0,0.0,1030,3.6,Pending,1029,200,0,8496.01
187367,U187367,S490647,2026-03-02 13:07:29,2026-03-02,South Africa,Durban,Tablet,Edge,Automated Risk Assessment,Technical Support,Google Ads,CyberShield Launch,Referral Campaign,SME,Free Trial,21,847,11,0.49,0,0,0,0,0,0.0,970,2.6,Not Applicable,630,200,0,9532.42
223059,U223059,S623026,2026-02-15 07:03:39,2026-02-15,Namibia,Swakopmund,Laptop,Edge,Digital Infrastructure Prototyping,Pricing Request,LinkedIn Ads,Threat Monitoring Promo,Awareness Campaign,Large Enterprise,Professional,68,609,10,0.19,0,0,1,0,0,0.0,1860,2.0,At Risk,853,200,0,14822.8
341443,U341443,S861875,2026-03-23 01:54:42,2026-03-23,Ghana,Kumasi,Desktop,Chrome,Real-Time Threat Monitoring,Technical Support,Organic Search,CyberShield Launch,Social Media,SME,Enterprise,43,91,8,0.71,0,0,0,0,0,0.0,1260,2.7,At Risk,807,200,0,11344.92
384135,U384135,S518289,2026-01-21 00:18:37,2026-01-21,Ghana,Accra,Tablet,Edge,Automated Risk Assessment,Event Registration,Email Campaign,Banking Cyber Resilience,Social Media,Government Agency,Basic,91,121,3,0.49,0,1,0,0,0,0.0,1970,3.1,Pending,733,500,1,8899.84
394718,U394718,S496431,2026-01-10 05:23:19,2026-01-10,Mozambique,Maputo,Desktop,Edge,Automated Risk Assessment,Technical Support,Google Ads,Banking Cyber Resilience,Email Campaign,Government Agency,Enterprise,46,59,13,0.51,0,0,0,0,0,0.0,1570,2.9,Not Applicable,584,200,0,9033.61
483,U000483,S737300,2026-01-13 12:39:27,2026-01-13,Ghana,Accra,Desktop,Firefox,AI Cyber Assistant,AI Assistant Query,Google Ads,SME Security Awareness,Referral Campaign,Government Agency,Basic,21,233,4,0.14,0,0,1,0,0,0.0,620,2.9,At Risk,518,200,0,7691.96
199720,U199720,S863550,2026-02-07 11:18:02,2026-02-07,Mozambique,Maputo,Mobile,Edge,Digital Infrastructure Prototyping,Schedule Demo,Direct,SME Security Awareness,Email Campaign,Large Enterprise,Enterprise,64,569,4,0.23,1,0,1,0,0,0.0,1480,4.3,Not Applicable,386,200,0,18402.28
212847,U212847,S910270,2026-03-31 13:45:15,2026-03-31,South Africa,Pretoria,Mobile,Edge,Real-Time Threat Monitoring,Product Inquiry,Email Campaign,AI Assistant Webinar,Social Media,Financial Institution,Basic,56,239,2,0.16,1,0,0,0,0,0.0,1220,3.0,Pending,975,200,0,12523.17
21238,U021238,S999955,2026-03-07 20:28:49,2026-03-07,Nigeria,Abuja,Desktop,Chrome,Predictive System Maintenance,Pricing Request,Google Ads,Threat Monitoring Promo,Webinar,Financial Institution,Enterprise,65,475,5,0.1,1,0,1,0,0,0.0,1550,1.5,Not Applicable,540,200,0,13200.96
194117,U194117,S835726,2026-02-02 07:49:05,2026-02-02,Ghana,Accra,Desktop,Edge,Real-Time Threat Monitoring,AI Assistant Query,LinkedIn Ads,Banking Cyber Resilience,Email Campaign,Technology Partner,Enterprise,73,390,11,0.19,0,0,1,0,0,0.0,2010,2.8,Pending,864,404,1,13864.17
35167,U035167,S347195,2026-01-16 05:11:58,2026-01-16,Botswana,Palapye,Mobile,Safari,AI Cyber Assistant,Event Registration,Referral,CyberShield Launch,Search Ads,Government Agency,Free Trial,89,504,7,0.35,0,1,0,0,0,0.0,2130,3.7,Not Applicable,606,403,1,8550.07
455578,U455578,S524378,2026-01-24 12:24:03,2026-01-24,Nigeria,Lagos,Laptop,Firefox,Automated Risk Assessment,AI Assistant Query,Facebook,SME Security Awareness,Search Ads,Financial Institution,Basic,79,890,14,0.16,0,0,1,0,0,0.0,2280,3.5,Not Applicable,826,301,1,11831.34
402785,U402785,S786276,2026-03-19 13:20:33,2026-03-19,Nigeria,Lagos,Tablet,Firefox,Predictive System Maintenance,Product Inquiry,Direct,CyberShield Launch,Search Ads,Large Enterprise,Enterprise,21,51,9,0.59,0,0,0,0,0,0.0,870,4.0,At Risk,570,400,1,19448.97
301085,U301085,S154877,2026-03-29 06:24:15,2026-03-29,Nigeria,Abuja,Desktop,Edge,Digital Infrastructure Prototyping,Technical Support,Google Ads,Banking Cyber Resilience,Search Ads,SME,Enterprise,71,849,12,0.66,0,0,1,0,0,0.0,2020,3.2,Renewed,460,403,1,15258.87
229257,U229257,S555167,2026-03-23 17:10:31,2026-03-23,Mozambique,Beira,Laptop,Chrome,AI Cyber Assistant,Technical Support,Email Campaign,AI Assistant Webinar,Social Media,Financial Institution,Professional,38,645,1,0.2,0,0,1,0,0,0.0,810,2.1,Renewed,462,400,1,8795.27
146750,U146750,S916365,2026-05-13 19:15:41,2026-05-13,Zambia,Lusaka,Mobile,Edge,Digital Infrastructure Prototyping,Event Registration,Organic Search,Banking Cyber Resilience,Search Ads,Financial Institution,Professional,73,838,7,0.21,1,1,0,1,19319,6343.45,21129,2.6,Not Applicable,1107,500,1,22258.15
173181,U173181,S771567,2026-05-13 18:36:03,2026-05-13,Nigeria,Lagos,Mobile,Edge,Real-Time Threat Monitoring,Event Registration,LinkedIn Ads,CyberShield Launch,Search Ads,Technology Partner,Professional,80,746,14,0.59,0,1,0,0,0,0.0,2300,3.4,At Risk,935,403,1,10071.07
253457,U253457,S792841,2026-04-08 11:56:25,2026-04-08,Ghana,Accra,Laptop,Safari,Predictive System Maintenance,Schedule Demo,Email Campaign,Banking Cyber Resilience,Awareness Campaign,Government Agency,Basic,77,60,14,0.7,1,0,0,0,0,0.0,2240,2.8,Pending,560,400,1,14907.28
399222,U399222,S657204,2026-03-15 16:10:44,2026-03-15,Kenya,Nairobi,Desktop,Edge,Digital Infrastructure Prototyping,AI Assistant Query,Email Campaign,SME Security Awareness,Awareness Campaign,Technology Partner,Enterprise,59,76,11,0.72,0,0,1,0,0,0.0,1730,2.9,Renewed,390,200,0,24409.86
329922,U329922,S869799,2026-04-16 10:53:23,2026-04-16,South Africa,Durban,Mobile,Chrome,Real-Time Threat Monitoring,Schedule Demo,Direct,Banking Cyber Resilience,Webinar,Technology Partner,Free Trial,37,196,1,0.26,1,0,0,0,0,0.0,790,1.9,Not Applicable,177,200,0,13353.75
455594,U455594,S303266,2026-01-27 11:22:46,2026-01-27,Namibia,Swakopmund,Mobile,Chrome,AI Cyber Assistant,Product Inquiry,LinkedIn Ads,Threat Monitoring Promo,Search Ads,Large Enterprise,Free Trial,92,616,6,0.75,0,1,1,0,0,0.0,2140,2.4,Not Applicable,455,200,0,6648.43
430879,U430879,S631641,2026-04-18 23:00:35,2026-04-18,Botswana,Maun,Mobile,Firefox,Digital Infrastructure Prototyping,Pricing Request,Direct,CyberShield Launch,Search Ads,Large Enterprise,Enterprise,98,480,14,0.09,0,0,1,0,0,0.0,2660,1.7,Not Applicable,708,200,0,20480.49
494000,U494000,S789956,2026-02-27 19:32:00,2026-02-27,Kenya,Mombasa,Mobile,Safari,Digital Infrastructure Prototyping,Pricing Request,LinkedIn Ads,Threat Monitoring Promo,Social Media,SME,Professional,42,594,12,0.67,1,0,0,0,0,0.0,1440,4.0,At Risk,878,404,1,23232.22
284551,U284551,S180182,2026-04-04 23:12:16,2026-04-04,Kenya,Mombasa,Tablet,Firefox,Predictive System Maintenance,AI Assistant Query,Referral,Banking Cyber Resilience,Webinar,Financial Institution,Professional,97,229,3,0.44,0,0,1,0,0,0.0,2090,2.3,Not Applicable,698,200,0,14533.35
294315,U294315,S559200,2026-03-16 03:02:13,2026-03-16,Namibia,Swakopmund,Mobile,Chrome,Real-Time Threat Monitoring,AI Assistant Query,Organic Search,Threat Monitoring Promo,Webinar,Technology Partner,Basic,70,765,3,0.56,0,0,1,0,0,0.0,1550,3.1,Not Applicable,899,200,0,16693.3
361600,U361600,S713308,2026-01-20 22:59:46,2026-01-20,Zimbabwe,Bulawayo,Desktop,Firefox,Digital Infrastructure Prototyping,AI Assistant Query,Facebook,AI Assistant Webinar,Search Ads,Large Enterprise,Enterprise,98,686,3,0.28,0,0,1,0,0,0.0,2110,1.6,At Risk,608,200,0,22559.73
308265,U308265,S710208,2026-01-14 21:11:18,2026-01-14,Mozambique,Maputo,Laptop,Firefox,Real-Time Threat Monitoring,Schedule Demo,LinkedIn Ads,AI Assistant Webinar,Webinar,Large Enterprise,Professional,45,761,11,0.16,1,0,0,0,0,0.0,1450,3.1,Pending,576,200,0,10068.7
346209,U346209,S119746,2026-03-20 14:03:04,2026-03-20,Rwanda,Kigali,Desktop,Edge,Automated Risk Assessment,Event Registration,Email Campaign,AI Assistant Webinar,Search Ads,Government Agency,Enterprise,34,823,13,0.62,0,1,0,0,0,0.0,1330,2.6,Renewed,537,404,1,11279.56
412478,U412478,S970947,2026-01-31 16:36:25,2026-01-31,Zambia,Lusaka,Laptop,Chrome,Predictive System Maintenance,Product Inquiry,Facebook,Banking Cyber Resilience,Awareness Campaign,Government Agency,Enterprise,66,371,6,0.69,0,0,1,0,0,0.0,1620,2.7,Not Applicable,1179,200,0,15537.38
305430,U305430,S716641,2026-03-06 05:24:18,2026-03-06,South Africa,Pretoria,Tablet,Firefox,Digital Infrastructure Prototyping,Schedule Demo,Google Ads,AI Assistant Webinar,Social Media,Large Enterprise,Enterprise,51,206,12,0.15,1,0,0,1,20586,6056.47,22206,4.2,At Risk,105,200,0,24178.01
139702,U139702,S561665,2026-03-31 05:14:48,2026-03-31,Kenya,Mombasa,Mobile,Firefox,AI Cyber Assistant,Schedule Demo,Organic Search,CyberShield Launch,Referral Campaign,Large Enterprise,Enterprise,89,278,5,0.14,1,0,0,0,0,0.0,2030,2.4,At Risk,626,403,1,5202.21
425005,U425005,S838896,2026-03-09 12:04:01,2026-03-09,Botswana,Francistown,Desktop,Chrome,Predictive System Maintenance,Event Registration,LinkedIn Ads,Banking Cyber Resilience,Search Ads,Technology Partner,Basic,76,507,9,0.18,0,1,1,0,0,0.0,1970,3.7,At Risk,598,400,1,15783.1
353206,U353206,S838336,2026-01-26 09:01:55,2026-01-26,Zimbabwe,Bulawayo,Mobile,Edge,Automated Risk Assessment,Pricing Request,Google Ads,Banking Cyber Resilience,Referral Campaign,Financial Institution,Enterprise,29,242,4,0.24,0,1,0,0,0,0.0,780,3.5,Not Applicable,279,200,0,12145.25
267521,U267521,S752495,2026-04-17 09:06:31,2026-04-17,Kenya,Mombasa,Desktop,Safari,Predictive System Maintenance,Event Registration,Email Campaign,CyberShield Launch,Referral Campaign,SME,Basic,82,477,2,0.62,0,1,0,0,0,0.0,1740,1.9,At Risk,530,200,0,15127.76
334596,U334596,S539159,2026-05-07 21:55:12,2026-05-07,Zimbabwe,Bulawayo,Desktop,Chrome,AI Cyber Assistant,Schedule Demo,Organic Search,AI Assistant Webinar,Email Campaign,SME,Enterprise,54,830,4,0.07,1,0,1,0,0,0.0,1280,4.1,At Risk,667,400,1,8771.89
451722,U451722,S497417,2026-02-04 21:39:05,2026-02-04,Ghana,Accra,Laptop,Chrome,Automated Risk Assessment,Event Registration,LinkedIn Ads,Threat Monitoring Promo,Email Campaign,Government Agency,Professional,29,578,4,0.74,0,1,0,0,0,0.0,780,2.3,Renewed,600,200,0,10565.22
434801,U434801,S707396,2026-02-01 10:12:53,2026-02-01,Kenya,Mombasa,Laptop,Firefox,Real-Time Threat Monitoring,Technical Support,Facebook,AI Assistant Webinar,Webinar,Government Agency,Free Trial,64,745,10,0.76,0,0,0,0,0,0.0,1780,4.2,Not Applicable,603,500,1,16132.23
4564,U004564,S890054,2026-01-11 18:22:35,2026-01-11,Ghana,Accra,Laptop,Firefox,Predictive System Maintenance,Pricing Request,Organic Search,AI Assistant Webinar,Webinar,Large Enterprise,Free Trial,58,615,1,0.09,0,0,0,0,0,0.0,1210,3.8,Not Applicable,680,200,0,14827.28
38175,U038175,S334487,2026-02-21 01:21:04,2026-02-21,Zambia,Ndola,Mobile,Chrome,Automated Risk Assessment,Technical Support,LinkedIn Ads,CyberShield Launch,Search Ads,Government Agency,Free Trial,27,134,10,0.34,0,0,0,0,0,0.0,1040,3.0,Not Applicable,793,200,0,7722.66
470106,U470106,S672901,2026-02-25 18:18:43,2026-02-25,Kenya,Nairobi,Desktop,Edge,AI Cyber Assistant,Event Registration,Referral,Banking Cyber Resilience,Email Campaign,Large Enterprise,Professional,26,71,9,0.16,0,1,1,0,0,0.0,970,3.7,Pending,760,200,0,5308.53
203448,U203448,S765249,2026-01-27 14:22:57,2026-01-27,Botswana,Francistown,Laptop,Safari,Real-Time Threat Monitoring,Schedule Demo,LinkedIn Ads,Threat Monitoring Promo,Email Campaign,Financial Institution,Free Trial,40,175,13,0.69,1,0,0,0,0,0.0,1450,3.0,Not Applicable,529,200,0,14907.68
470122,U470122,S847564,2026-04-09 16:18:54,2026-04-09,Kenya,Mombasa,Mobile,Firefox,Real-Time Threat Monitoring,Schedule Demo,Email Campaign,Banking Cyber Resilience,Referral Campaign,SME,Enterprise,63,169,12,0.07,1,1,0,0,0,0.0,1860,3.5,Not Applicable,974,400,1,14546.94
431612,U431612,S194297,2026-04-29 03:59:12,2026-04-29,South Africa,Durban,Desktop,Safari,AI Cyber Assistant,Event Registration,Facebook,Government Digital Safety,Social Media,Financial Institution,Free Trial,37,833,8,0.34,0,1,1,0,0,0.0,1140,2.6,Not Applicable,284,500,1,8844.93
337886,U337886,S172873,2026-04-12 21:55:35,2026-04-12,Mozambique,Maputo,Laptop,Firefox,Digital Infrastructure Prototyping,AI Assistant Query,Organic Search,Banking Cyber Resilience,Social Media,Large Enterprise,Free Trial,93,29,11,0.56,0,0,1,0,0,0.0,2410,2.2,Not Applicable,798,301,1,16718.93
208966,U208966,S534299,2026-04-02 11:28:38,2026-04-02,Kenya,Nairobi,Desktop,Firefox,Predictive System Maintenance,AI Assistant Query,Facebook,CyberShield Launch,Email Campaign,Large Enterprise,Professional,100,417,6,0.27,1,1,1,1,17491,9212.44,19791,4.4,Pending,889,301,1,17483.19
323628,U323628,S665812,2026-02-22 15:54:19,2026-02-22,Mozambique,Beira,Desktop,Safari,Digital Infrastructure Prototyping,Pricing Request,Referral,CyberShield Launch,Email Campaign,Technology Partner,Basic,24,289,2,0.7,1,0,0,0,0,0.0,580,1.7,Not Applicable,1336,400,1,15717.3
40403,U040403,S448769,2026-01-21 08:49:12,2026-01-21,Rwanda,Kigali,Desktop,Edge,Predictive System Maintenance,Schedule Demo,Google Ads,Threat Monitoring Promo,Referral Campaign,Technology Partner,Basic,39,379,2,0.41,1,0,0,0,0,0.0,880,1.6,Pending,542,200,0,20033.34
232643,U232643,S629469,2026-05-11 11:48:52,2026-05-11,Nigeria,Lagos,Laptop,Edge,Predictive System Maintenance,Product Inquiry,Direct,Government Digital Safety,Social Media,Government Agency,Free Trial,21,170,6,0.18,0,0,1,0,0,0.0,720,4.2,Not Applicable,777,200,0,14373.82
